call_failure,complains,charge_amount,seconds_of_use,frequency_of_SMS,distinct_called_numbers,age_group,tariff_plan,status,customer_value,churn
10,0,2,8810,145,42,3,1,1,937.24,0
4,0,0,13468,1,43,3,1,1,549.48,0
4,0,1,4210,3,24,3,1,1,183.72,0
3,0,0,5613,8,11,3,1,1,260.32,0
6,0,0,1933,9,16,3,1,2,115.48,0
22,0,3,14835,55,31,3,1,1,822.4,0
1,0,1,2790,484,7,3,1,1,2048.68,0
6,0,0,15180,151,29,2,1,1,1370.79,0
0,0,1,6195,187,25,3,1,1,999.24,0
0,0,0,570,1,10,2,1,2,30.78,0
0,0,0,405,14,7,3,1,2,72.76,0
0,0,0,0,1,0,2,1,2,4.5,1
0,0,0,7203,385,42,3,1,1,1833.2,0
4,0,1,11160,12,46,4,1,1,312.85,0
5,0,1,6413,109,36,2,1,1,782.46,0
20,0,0,650,17,16,3,1,2,95.88,1
18,0,8,10130,2,41,5,1,1,156.345,0
10,0,1,5513,27,23,2,1,1,373.995,1
0,0,0,2535,1,13,3,1,1,106.28,0
6,1,0,2685,10,15,3,1,2,149.04,1
6,0,0,1963,35,30,3,1,2,220.28,1
0,0,0,0,1,0,3,1,2,4.0,1
0,0,0,1363,1,5,4,1,1,37.2,0
0,0,1,6480,15,21,5,1,1,121.155,0
0,0,0,323,10,3,4,1,2,33.25,1
0,0,1,33,5,1,5,1,1,8.055,0
22,0,3,15770,1,79,2,1,1,724.86,0
3,0,3,6660,272,32,2,2,1,1528.92,0
0,0,0,3413,3,27,3,1,1,151.8,0
0,0,0,1360,39,19,3,1,2,212.16,0
3,0,0,2475,176,22,2,1,1,905.76,0
1,0,1,1010,194,10,2,2,1,920.07,0
1,0,0,1263,31,67,4,1,1,110.05,0
8,0,0,395,11,6,3,1,2,60.8,0
0,0,0,520,22,2,4,1,2,68.25,0
7,0,0,920,20,12,2,1,1,132.84,0
0,0,0,2920,9,22,3,1,1,155.24,0
0,0,0,1390,29,13,2,1,1,194.22,0
13,0,1,6087,86,41,2,2,1,667.26,0
9,0,0,8627,74,39,5,1,1,242.97,0
5,0,3,2547,32,18,3,1,1,231.68,0
0,0,1,4085,216,9,3,1,1,1029.0,0
0,0,1,1182,1,6,3,1,1,52.04,1
9,0,0,4775,23,15,2,1,1,321.795,0
1,0,0,723,8,2,2,1,2,68.985,0
11,0,0,2858,360,22,2,1,1,1751.535,0
11,0,0,4603,2,33,1,1,1,268.07,0
4,0,0,2798,3,31,1,1,1,173.855,0
12,0,1,4180,33,26,3,1,1,302.68,0
5,0,0,2765,286,16,3,1,1,1256.36,0
14,0,2,9520,145,41,3,1,1,965.84,0
8,0,0,14178,1,42,3,1,1,578.08,0
8,0,1,4920,3,23,3,1,1,212.32,0
7,0,0,6323,8,10,2,1,1,325.035,0
10,0,0,2643,9,15,3,1,2,144.08,0
26,1,3,15545,55,30,3,1,1,851.0,0
5,0,1,3500,484,6,3,1,1,2077.28,0
10,0,0,15890,151,28,2,1,1,1402.965,0
4,0,1,6905,187,24,3,1,1,1027.84,0
1,0,0,1280,1,9,2,1,2,62.955,0
3,0,0,1115,14,6,2,1,2,114.03,0
0,0,0,0,1,0,2,1,2,4.5,1
4,0,0,7913,385,41,2,1,1,2094.525,0
8,0,1,11870,12,45,3,1,1,529.16,0
9,0,1,7123,109,35,2,1,1,814.635,0
24,0,0,1360,17,15,2,1,2,140.04,1
22,0,8,10840,2,40,4,1,1,278.45,0
14,0,1,6223,27,22,2,1,1,406.17,0
2,0,0,3245,1,12,3,1,1,134.88,0
10,0,0,3395,10,14,3,1,2,177.64,1
10,1,0,2673,35,29,3,1,2,248.88,1
1,0,0,538,1,1,3,1,2,25.8,1
2,0,0,2073,1,4,3,1,1,88.12,0
4,0,1,7190,15,20,4,1,1,219.8,0
1,0,0,1033,10,2,4,1,2,51.125,1
1,0,1,743,5,1,5,1,1,18.78,0
26,0,3,16480,1,78,2,1,1,757.035,0
7,0,3,7370,272,31,2,2,1,1561.095,0
3,0,0,4123,3,26,2,1,1,202.95,0
4,0,0,2070,39,18,3,1,2,240.76,0
7,0,0,3185,176,21,2,1,1,937.935,0
5,0,1,1720,194,9,2,2,1,952.245,0
5,0,0,1973,31,66,4,1,1,127.925,0
12,0,0,1105,11,5,2,1,2,100.575,0
1,0,0,1230,22,1,4,1,2,86.125,0
11,0,0,1630,20,11,2,1,1,165.015,0
3,0,0,3630,9,21,3,1,1,183.84,0
3,0,0,2100,29,12,2,1,1,226.395,0
17,0,1,6797,86,40,1,2,1,854.865,0
13,0,0,9337,74,38,4,1,1,422.825,0
9,0,3,3257,32,17,3,1,1,260.28,0
3,0,1,4795,216,8,3,1,1,1057.6,0
4,0,1,1892,1,5,3,1,1,80.64,1
0,0,0,3355,0,15,2,1,1,153.405,0
0,0,0,1438,327,22,2,1,1,1538.145,0
0,0,0,3183,0,33,1,1,1,177.76,0
0,0,0,1378,0,31,1,1,1,78.045,0
0,0,0,2760,0,26,2,1,1,127.125,0
0,0,0,1345,253,16,3,1,1,1066.68,0
2,0,0,8100,112,41,3,1,1,776.16,0
0,0,0,12758,0,42,3,1,1,516.4,0
0,0,0,3500,0,23,3,1,1,142.64,0
0,0,0,4903,0,10,2,1,1,224.145,0
0,0,0,1223,0,15,3,1,2,50.4,0
14,0,1,14125,22,30,2,1,1,743.985,0
0,0,0,2080,451,6,3,1,1,1887.6,0
0,0,0,14470,118,28,2,1,1,1189.575,0
0,0,0,5485,154,24,3,1,1,838.16,0
0,0,0,6493,352,41,2,1,1,1881.135,0
0,0,0,10450,0,45,3,1,1,423.48,0
0,0,0,5703,76,35,2,1,1,601.245,0
10,0,6,9420,0,40,4,1,1,237.4,0
2,1,0,4803,0,22,2,1,1,219.78,1
0,0,0,1825,0,12,3,1,1,73.2,0
0,0,0,1975,0,14,2,1,2,89.955,1
0,0,0,1253,2,29,3,1,2,59.2,1
0,0,0,653,0,4,3,1,1,26.44,0
0,0,0,5770,0,20,4,1,1,146.25,0
14,0,1,15060,0,78,2,1,1,687.645,0
0,0,1,5950,239,31,2,2,1,1347.705,0
0,0,0,2703,0,26,2,1,1,124.56,0
0,0,0,650,6,18,3,1,2,51.08,0
0,0,0,1765,143,21,2,1,1,724.545,0
0,0,0,300,161,9,2,2,1,738.855,0
0,0,0,553,0,66,4,1,1,14.375,0
0,0,0,210,0,11,2,1,1,10.125,0
0,0,0,2210,0,21,3,1,1,90.16,0
0,0,0,680,0,12,2,1,1,31.005,0
5,0,0,5377,53,40,1,2,1,594.055,0
1,0,0,7917,41,38,4,1,1,304.275,0
0,0,1,1837,0,17,3,1,1,74.6,0
0,0,0,3375,183,8,3,1,1,867.92,0
0,0,0,472,0,5,2,1,1,21.33,1
8,0,0,5513,19,22,2,1,1,337.725,1
4,1,0,1963,27,29,3,1,2,188.04,1
0,1,0,323,2,2,4,1,2,13.1,1
0,0,0,1010,186,9,2,2,1,883.8,0
11,0,0,6087,78,40,1,2,1,771.21,0
7,0,0,8627,66,38,4,1,1,384.8,0
3,0,2,2547,24,17,3,1,1,199.44,0
0,0,0,1182,0,5,2,1,1,53.775,1
18,1,0,650,9,15,2,1,2,71.595,1
4,1,0,2685,2,14,2,1,2,131.4,1
13,0,1,4675,12,19,3,1,1,238.08,0
5,0,0,623,14,6,3,1,2,81.36,0
15,0,1,2758,366,26,3,1,1,1576.96,0
15,0,1,4503,8,37,1,1,1,295.625,0
8,0,1,2698,9,35,2,1,1,164.79,0
16,0,2,4080,39,30,3,1,1,322.72,0
9,0,1,2665,292,20,3,1,1,1276.4,0
18,0,3,9420,151,45,3,1,1,985.88,0
12,0,1,14078,7,46,3,1,1,598.12,0
12,0,2,4820,9,27,3,1,1,232.36,0
11,0,1,6223,14,14,3,1,1,308.96,0
14,1,0,2543,15,19,3,1,2,164.12,0
30,0,4,15445,61,34,3,2,1,871.04,0
9,0,2,3400,490,10,3,1,1,2097.32,0
14,0,1,15790,157,32,2,1,1,1425.51,0
8,0,2,6805,193,28,3,1,1,1047.88,0
5,0,0,1180,7,13,2,1,2,85.5,0
7,0,0,1015,20,10,3,1,2,121.4,0
5,0,0,305,7,2,2,1,2,45.495,1
8,0,1,7813,391,45,3,1,1,1881.84,0
12,0,2,11770,18,49,4,1,1,343.25,0
13,0,2,7023,115,39,2,1,1,837.18,0
28,0,0,1260,23,19,3,1,2,144.52,1
26,0,9,10740,8,44,5,1,1,174.585,0
18,0,2,6123,33,26,2,1,1,428.715,0
6,0,1,3145,7,16,3,1,1,154.92,0
14,1,0,3295,16,18,3,1,2,197.68,1
14,1,0,2573,41,33,4,1,2,168.075,1
5,0,0,438,7,4,3,1,2,45.84,1
6,0,1,1973,7,8,4,1,1,67.6,0
8,0,2,7090,21,24,5,1,1,139.395,0
5,0,0,933,16,6,4,1,2,63.65,1
5,0,2,643,11,4,5,1,1,26.295,0
30,0,4,16380,7,82,2,2,1,779.58,0
11,0,4,7270,278,35,3,2,1,1407.68,0
7,0,1,4023,9,30,3,1,1,200.44,0
8,0,0,1970,45,22,3,1,2,260.8,0
11,0,1,3085,182,25,2,1,1,960.48,0
9,0,2,1620,200,13,3,2,1,866.48,0
9,0,1,1873,37,70,5,1,1,84.27,0
16,0,0,1005,17,9,3,1,2,109.44,0
5,0,0,1130,28,5,4,1,2,98.65,0
15,0,1,1530,26,15,2,1,1,187.56,0
7,0,1,3530,15,25,3,1,1,203.88,0
7,0,1,2000,35,16,3,1,1,221.28,0
21,0,2,6698,92,44,2,2,1,722.025,0
17,0,1,9238,80,42,5,1,1,261.225,0
13,0,4,3158,38,21,3,2,1,280.36,0
7,0,2,4695,222,12,3,1,1,1077.64,0
8,1,2,1793,7,9,3,1,1,100.72,1
16,0,2,4735,17,21,3,1,1,260.6,0
8,0,2,683,19,8,3,1,1,103.88,0
18,0,2,2818,371,28,3,1,1,1599.48,0
18,0,2,4563,13,39,1,1,1,326.59,0
11,0,2,2758,14,37,2,1,1,190.125,0
19,0,3,4140,44,32,3,1,1,345.24,0
12,0,2,2725,297,22,4,1,1,811.825,0
21,0,4,9480,156,47,3,1,1,1008.4,0
15,0,2,14138,12,48,3,1,1,620.64,0
15,0,3,4880,14,29,4,1,1,159.3,0
14,0,2,6283,19,16,3,1,1,331.48,0
17,0,2,2603,20,21,4,1,1,116.65,0
33,0,5,15505,66,36,3,2,1,893.56,0
12,0,3,3460,495,12,4,1,1,1324.9,0
17,0,2,15850,162,34,2,1,1,1450.845,0
11,0,3,6865,198,30,3,1,1,1070.4,0
8,0,2,1240,12,15,2,1,1,110.835,0
10,0,2,1075,25,12,3,1,1,143.92,0
8,0,2,365,12,4,3,1,1,62.96,1
11,0,2,7873,396,47,3,1,1,1904.36,0
15,0,3,11830,23,51,4,1,1,357.325,0
16,0,3,7083,120,41,2,1,1,862.515,0
31,1,2,1320,28,21,3,1,1,167.04,1
29,1,10,10800,13,46,5,2,1,183.03,0
21,0,3,6183,38,28,3,1,1,403.6,0
9,0,2,3205,12,18,3,1,1,177.44,0
17,1,2,3355,21,20,3,1,1,220.2,1
17,0,2,2633,46,35,4,1,1,182.15,1
8,0,2,498,12,6,3,1,1,68.36,1
9,0,2,2033,12,10,4,1,1,81.675,0
11,0,3,7150,26,26,5,1,1,147.84,0
8,1,2,993,21,8,4,1,1,77.725,1
8,0,3,703,16,6,5,1,1,34.74,0
33,0,5,16440,12,84,2,2,1,804.915,0
14,0,5,7330,283,37,3,2,1,1430.2,0
10,0,2,4083,14,32,3,1,1,222.96,0
11,0,2,2030,50,24,4,1,1,177.075,0
14,0,2,3145,187,27,2,1,1,985.815,0
12,0,3,1680,205,15,3,2,1,889.0,0
12,0,2,1933,42,72,5,1,1,92.715,0
19,0,2,1065,22,11,3,1,1,131.96,0
8,0,2,1190,33,7,4,1,1,112.725,0
18,0,2,1590,31,17,2,1,1,212.895,0
10,0,2,3590,20,27,3,1,1,226.4,0
10,0,2,2060,40,18,3,1,1,243.8,0
24,0,3,6758,97,46,2,2,1,747.36,0
20,0,2,9298,85,44,5,1,1,269.67,0
16,0,5,3218,43,23,3,2,1,302.88,0
10,0,3,4755,227,14,3,1,1,1100.16,0
11,1,3,1853,12,11,3,1,1,123.24,1
10,0,1,4615,7,17,3,1,1,215.56,0
5,0,0,563,9,4,3,1,2,58.84,0
12,0,1,2698,361,24,3,1,1,1554.44,0
12,0,1,4443,7,35,1,1,1,286.66,0
5,0,1,2638,7,33,2,1,1,152.955,0
13,0,1,4020,34,28,3,1,1,300.2,0
6,0,1,2605,287,18,3,1,1,1253.88,0
15,0,2,9360,146,43,3,1,1,963.36,0
9,0,1,14018,7,44,3,1,1,595.6,0
9,0,1,4760,7,25,3,1,1,221.84,0
8,0,1,6163,9,12,3,1,1,286.44,0
11,0,0,2483,10,17,3,1,2,141.6,0
27,0,3,15385,56,32,3,1,1,848.52,0
6,0,1,3340,485,8,3,1,1,2074.8,0
11,0,1,15730,152,30,2,1,1,1400.175,0
5,0,1,6745,188,26,3,1,1,1025.36,0
5,0,0,1120,7,11,2,1,2,82.665,0
5,0,0,955,15,8,3,1,2,98.88,0
5,0,0,305,7,2,2,1,2,45.495,1
5,0,1,7753,386,43,3,1,1,1859.32,0
9,0,1,11710,13,47,4,1,1,329.175,0
10,0,1,6963,110,37,2,1,1,811.845,0
25,1,0,1200,18,17,3,1,2,122.0,1
23,0,8,10680,7,42,5,1,1,172.14,0
15,0,1,6063,28,24,2,1,1,403.38,0
5,0,1,3085,7,14,3,1,1,152.4,0
11,0,0,3235,11,16,3,1,2,175.16,1
11,1,0,2513,36,31,3,1,2,246.4,1
5,0,0,305,7,2,3,1,2,40.44,1
5,0,1,1913,7,6,4,1,1,66.025,0
5,0,1,7030,16,22,5,1,1,130.95,0
5,0,0,873,11,4,4,1,2,49.575,1
5,0,1,305,7,2,5,1,1,15.165,0
27,0,3,16320,7,80,2,1,1,776.745,0
8,0,3,7210,273,33,2,2,1,1558.305,0
5,0,1,3963,7,28,3,1,1,189.92,0
5,0,0,1910,40,20,3,1,2,238.28,0
8,0,1,3025,177,23,2,1,1,935.145,0
6,0,1,1560,195,11,2,2,1,949.455,0
6,0,1,1813,32,68,4,1,1,126.375,0
13,0,0,945,12,7,3,1,2,86.92,0
5,0,0,1070,23,3,4,1,2,84.575,0
12,0,1,1470,21,13,2,1,1,162.225,0
5,0,1,3470,10,23,3,1,1,181.36,0
5,0,1,1940,30,14,2,1,1,223.605,0
18,0,1,6638,87,42,2,2,1,696.69,0
14,0,1,9178,75,40,5,1,1,252.78,0
10,0,3,3098,33,19,3,1,1,257.84,0
5,0,1,4635,217,10,3,1,1,1055.12,0
5,1,1,1733,7,7,3,1,1,98.2,1
14,0,2,4755,22,23,3,1,1,281.36,0
6,0,0,703,24,10,3,1,2,124.64,0
16,0,2,2838,376,30,3,1,1,1620.24,0
16,0,2,4583,18,41,1,1,1,355.135,0
9,0,2,2778,19,39,2,1,1,213.48,0
17,0,3,4160,49,34,3,1,1,366.0,0
10,0,2,2745,302,24,4,1,1,824.8,0
19,0,4,9500,161,49,3,1,1,1029.16,0
13,0,2,14158,17,50,3,1,1,641.4,0
13,0,3,4900,19,31,3,1,1,275.64,0
12,0,2,6303,24,18,3,1,1,352.24,0
15,1,0,2623,25,23,3,1,2,207.4,0
31,0,5,15525,71,38,3,1,1,914.32,0
10,0,3,3480,500,14,4,1,1,1337.875,0
15,0,2,15870,167,36,2,1,1,1474.2,0
9,0,3,6885,203,32,3,1,1,1091.16,0
6,0,0,1260,17,17,2,1,2,134.19,0
8,0,0,1095,30,14,3,1,2,164.68,0
6,0,0,385,17,6,2,1,2,94.185,1
9,0,2,7893,401,49,3,1,1,1925.12,0
13,0,3,11850,28,53,4,1,1,370.3,0
14,0,3,7103,125,43,2,1,1,885.87,0
29,1,0,1340,33,23,3,1,2,187.8,1
27,0,10,10820,18,48,5,1,1,190.815,0
19,0,3,6203,43,30,3,1,1,424.36,0
7,0,2,3225,17,20,3,1,1,198.2,0
15,1,0,3375,26,22,3,1,2,240.96,1
15,1,0,2653,51,37,4,1,2,195.125,1
6,0,0,518,17,8,3,1,2,89.12,1
7,0,2,2053,17,12,4,1,1,94.65,0
9,0,3,7170,31,28,5,1,1,155.625,0
6,1,0,1013,26,10,4,1,2,90.7,1
6,0,3,723,21,8,5,1,1,42.525,0
31,0,5,16460,17,86,2,1,1,828.27,0
12,0,5,7350,288,39,3,2,1,1450.96,0
8,0,2,4103,19,34,3,1,1,243.72,0
9,1,0,2050,55,26,4,1,2,190.05,0
12,0,2,3165,192,29,2,1,1,1009.17,0
10,0,3,1700,210,17,3,2,1,909.76,0
10,0,2,1953,47,74,5,1,1,100.5,0
17,0,0,1085,27,13,3,1,2,152.72,0
6,0,0,1210,38,9,4,1,2,125.7,0
16,0,2,1610,36,19,2,1,1,236.25,0
8,0,2,3610,25,29,3,1,1,247.16,0
8,0,2,2080,45,20,3,1,1,264.56,0
22,0,3,6778,102,48,2,2,1,770.715,0
18,0,2,9318,90,46,5,1,1,277.455,0
14,0,5,3238,48,25,3,2,1,323.64,0
8,0,3,4775,232,16,3,1,1,1120.92,0
9,1,3,1873,17,13,3,1,1,144.0,1
12,0,1,4595,7,15,3,1,1,214.8,0
5,0,0,305,7,2,3,1,2,40.44,0
14,0,1,2678,356,22,3,1,1,1533.68,0
14,0,1,4423,7,33,2,1,1,233.685,0
7,0,1,2618,7,31,2,1,1,152.1,0
15,0,1,4000,29,26,3,1,1,279.44,0
8,0,1,2585,282,16,3,1,1,1233.12,0
17,0,2,9340,141,41,3,1,1,942.6,0
11,0,1,13998,7,42,3,1,1,594.84,0
11,0,1,4740,7,23,3,1,1,221.08,0
10,0,1,6143,7,10,3,1,1,277.68,0
13,0,0,2463,7,15,3,1,2,128.84,0
29,0,3,15365,51,30,3,1,1,827.76,0
8,0,1,3320,480,6,3,1,1,2054.04,0
13,0,1,15710,147,28,2,1,1,1376.82,0
7,0,1,6725,183,24,3,1,1,1004.6,0
5,0,0,1100,7,9,2,1,2,81.81,0
6,0,0,935,10,6,3,1,2,78.12,0
5,0,0,305,7,2,2,1,2,45.495,1
7,0,1,7733,381,41,3,1,1,1838.56,0
11,0,1,11690,8,45,4,1,1,316.2,0
12,0,1,6943,105,35,2,1,1,788.49,0
27,1,0,1180,13,15,3,1,2,101.24,1
25,0,8,10660,7,40,5,1,1,171.855,0
17,0,1,6043,23,22,2,1,1,380.025,0
5,0,1,3065,7,12,3,1,1,151.64,0
13,1,0,3215,7,14,3,1,2,158.4,1
13,1,0,2493,31,29,3,1,2,225.64,1
5,0,0,305,7,2,3,1,2,40.44,1
5,0,1,1893,7,4,4,1,1,65.55,0
7,0,1,7010,11,20,5,1,1,123.165,0
5,0,0,305,7,2,4,1,2,25.275,1
5,0,1,305,7,2,5,1,1,15.165,0
29,0,3,16300,7,78,2,1,1,775.89,0
10,0,3,7190,268,31,3,2,1,1364.4,0
6,0,1,3943,7,26,3,1,1,189.16,0
7,0,0,1890,35,18,3,1,2,217.52,0
10,0,1,3005,172,21,2,1,1,911.79,0
8,0,1,1540,190,9,3,2,1,823.2,0
8,0,1,1793,27,66,4,1,1,113.4,0
15,0,0,925,7,5,3,1,2,66.16,0
5,0,0,305,18,2,4,1,2,52.775,0
14,0,1,1450,16,11,2,1,1,138.87,0
6,0,1,3450,7,21,3,1,1,168.6,0
6,0,1,1920,25,12,2,1,1,200.25,0
20,0,1,6618,82,40,2,2,1,673.335,0
16,0,1,9158,70,38,5,1,1,244.995,0
12,0,3,3078,28,17,3,1,1,237.08,0
6,0,1,4615,212,8,3,1,1,1034.36,0
7,1,1,1713,7,5,3,1,1,97.44,1
18,0,2,4935,27,25,3,1,1,308.88,0
10,0,0,883,29,12,3,1,2,152.16,0
20,0,2,3018,381,32,3,1,1,1647.76,0
20,0,2,4763,23,43,1,1,1,392.975,0
13,0,2,2958,24,41,2,1,1,244.44,0
21,0,3,4340,54,36,3,1,1,393.52,0
14,0,2,2925,307,26,4,1,1,842.0,0
23,0,4,9680,166,51,3,1,1,1056.68,0
17,0,2,14338,22,52,3,1,1,668.92,0
17,0,3,5080,24,33,4,1,1,189.475,0
16,0,2,6483,29,20,3,1,1,379.76,0
19,0,0,2803,30,25,4,1,2,146.825,0
35,0,5,15705,76,40,3,1,1,941.84,0
14,0,3,3660,505,16,4,1,1,1355.075,0
19,0,2,16050,172,38,2,1,1,1505.16,0
13,0,3,7065,208,34,4,1,1,699.175,0
10,0,0,1440,22,19,3,1,2,146.8,0
12,0,0,1275,35,16,3,1,2,192.2,0
10,0,0,565,22,8,3,1,2,111.24,1
13,0,2,8073,406,51,3,1,1,1952.64,0
17,0,3,12030,33,55,4,1,1,387.5,0
18,0,3,7283,130,45,2,1,1,916.83,0
33,1,0,1520,38,25,3,1,2,215.32,1
31,0,10,11000,23,50,5,1,1,201.135,0
23,0,3,6383,48,32,3,1,1,451.88,0
11,0,2,3405,22,22,4,1,1,141.075,0
19,1,0,3555,31,24,3,1,2,268.48,1
19,1,0,2833,56,39,4,1,2,212.325,1
10,0,0,698,22,10,3,1,2,116.64,1
11,0,2,2233,22,14,4,1,1,111.85,0
13,0,3,7350,36,30,5,1,1,165.945,0
10,1,0,1193,31,12,4,1,2,107.9,1
10,0,3,903,26,10,5,1,1,52.845,0
35,0,5,16640,22,88,2,2,1,859.23,0
16,1,5,7530,293,41,3,2,1,1478.48,0
12,0,2,4283,24,36,3,1,1,271.24,0
13,0,0,2230,60,28,4,1,2,207.25,0
16,0,2,3345,197,31,2,1,1,1040.13,0
14,0,3,1880,215,19,3,2,1,937.28,0
14,0,2,2133,52,76,5,1,1,110.82,0
21,0,0,1265,32,15,3,1,2,180.24,0
10,0,0,1390,43,11,4,1,2,142.9,0
20,0,2,1790,41,21,2,1,1,267.21,0
12,0,2,3790,30,31,4,1,1,171.675,0
12,0,2,2260,50,22,3,1,1,292.08,0
26,0,3,6958,107,50,2,2,1,801.675,0
22,0,2,9498,95,48,5,1,1,287.775,0
18,0,5,3418,53,27,4,2,1,219.475,0
12,0,3,4955,237,18,3,1,1,1148.44,0
13,0,3,2053,22,15,3,1,1,171.52,1
8,0,1,4415,7,13,3,1,1,207.28,0
5,0,0,305,7,2,2,1,2,45.495,0
10,0,1,2498,351,20,3,1,1,1506.16,0
10,0,1,4243,7,31,2,1,1,225.225,0
5,0,1,2438,7,29,1,1,1,175.56,0
11,0,1,3820,24,24,3,1,1,251.92,0
5,0,1,2405,277,14,3,1,1,1205.6,0
13,0,2,9160,136,39,3,1,1,915.08,0
7,0,1,13818,7,40,3,1,1,587.32,0
7,0,1,4560,7,21,3,1,1,213.56,0
6,0,1,5963,7,8,3,1,1,270.16,0
9,0,0,2283,7,13,3,1,2,121.32,0
25,0,3,15185,46,28,3,1,1,800.24,0
5,0,1,3140,475,4,3,1,1,2026.52,0
9,0,1,15530,142,26,2,1,1,1345.86,0
5,0,1,6545,178,22,3,1,1,977.08,0
5,0,0,920,7,7,2,1,2,73.35,0
5,0,0,755,7,4,3,1,2,58.6,0
5,0,0,305,7,2,2,1,2,45.495,1
5,0,1,7553,376,39,2,1,1,2037.42,0
7,0,1,11510,7,43,4,1,1,309.0,0
8,0,1,6763,100,33,2,1,1,757.53,0
23,0,0,1000,8,13,2,1,2,82.935,1
21,0,8,10480,7,38,5,1,1,169.035,0
13,0,1,5863,18,20,2,1,1,349.065,1
5,0,1,2885,7,10,3,1,1,144.12,0
9,0,0,3035,7,12,3,1,2,150.88,1
9,1,0,2313,26,27,3,1,2,198.12,1
5,0,0,305,7,2,3,1,2,40.44,1
5,0,1,305,7,2,3,1,1,40.44,0
5,0,1,6830,7,18,5,1,1,114.345,0
5,0,0,305,7,2,4,1,2,25.275,1
5,0,1,305,7,2,5,1,1,15.165,1
25,0,3,16120,7,76,2,1,1,767.43,0
6,0,3,7010,263,29,2,2,1,1503.99,0
5,0,1,3763,7,24,2,1,1,204.345,0
5,0,0,1710,30,16,3,1,2,190.0,0
6,0,1,2825,167,19,2,1,1,880.83,0
5,0,1,1360,185,7,2,2,1,895.14,0
5,0,1,1613,22,64,4,1,1,96.2,0
11,0,0,745,7,3,2,1,2,65.97,0
5,0,0,305,13,2,4,1,2,40.275,0
10,0,1,1270,11,9,2,1,1,107.91,0
5,0,1,3270,7,19,3,1,1,161.08,0
5,0,1,1740,20,10,2,1,1,169.29,0
16,0,1,6438,77,38,2,2,1,642.375,0
12,0,1,8978,65,36,4,1,1,391.125,0
8,0,3,2898,23,15,3,1,1,209.56,0
5,0,1,4435,207,6,3,1,1,1006.84,0
5,1,0,1533,7,3,3,1,1,89.92,1
15,0,1,4855,23,24,3,1,1,289.6,0
7,0,0,803,25,11,3,1,2,132.88,0
17,0,1,2938,377,31,3,1,1,1628.48,0
17,0,1,4683,19,42,1,1,1,366.465,0
10,0,1,2878,20,40,2,1,1,222.75,0
18,0,2,4260,50,35,3,1,1,374.24,0
11,0,1,2845,303,25,3,1,1,1327.92,0
20,0,3,9600,162,50,3,1,1,1037.4,0
14,0,1,14258,18,51,3,1,1,649.64,0
14,0,2,5000,20,32,3,1,1,283.88,0
13,0,1,6403,25,19,3,1,1,360.48,0
16,1,0,2723,26,24,3,1,2,215.64,0
32,0,4,15625,72,39,3,1,1,922.56,0
11,0,2,3580,501,15,3,1,1,2148.84,0
16,0,1,15970,168,37,2,1,1,1483.47,0
10,0,2,6985,204,33,3,1,1,1099.4,0
7,0,0,1360,18,18,2,1,2,143.46,0
9,0,0,1195,31,15,3,1,2,172.92,0
7,0,0,485,18,7,2,1,2,103.455,1
10,0,1,7993,402,50,3,1,1,1933.36,0
14,0,2,11950,29,54,4,1,1,375.45,0
15,0,2,7203,126,44,2,1,1,895.14,0
30,0,0,1440,34,24,3,1,2,196.04,1
28,0,9,10920,19,49,5,2,1,193.905,0
20,0,2,6303,44,31,2,1,1,486.675,0
8,0,1,3325,18,21,3,1,1,206.44,0
16,1,0,3475,27,23,3,1,2,249.2,1
16,1,0,2753,52,38,4,1,2,200.275,1
7,1,0,618,18,9,3,1,2,97.36,1
8,0,1,2153,18,13,4,1,1,99.8,0
10,0,2,7270,32,29,5,1,1,158.715,0
7,0,0,1113,27,11,4,1,2,95.85,1
7,0,2,823,22,9,5,1,1,45.615,0
32,1,4,16560,18,87,2,2,1,837.54,0
13,0,4,7450,289,40,3,2,1,1459.2,0
9,0,1,4203,20,35,3,1,1,251.96,0
10,0,0,2150,56,27,3,1,2,312.32,0
13,0,1,3265,193,30,2,1,1,1018.44,0
11,0,2,1800,211,18,3,2,1,918.0,0
11,0,1,2053,48,75,5,1,1,103.59,0
18,0,0,1185,28,14,3,1,2,160.96,0
7,0,0,1310,39,10,4,1,2,130.85,0
17,0,1,1710,37,20,2,1,1,245.52,0
9,0,1,3710,26,30,3,1,1,255.4,0
9,0,1,2180,46,21,3,1,1,272.8,0
23,0,2,6878,103,49,2,2,1,779.985,0
19,0,1,9418,91,47,5,1,1,280.545,0
15,0,4,3338,49,26,3,1,1,331.88,0
9,0,2,4875,233,17,3,1,1,1129.16,0
10,0,2,1973,18,14,3,1,1,152.24,1
11,0,1,4495,7,14,3,1,1,210.56,0
5,0,0,305,7,2,3,1,2,40.44,0
13,0,1,2578,355,21,3,1,1,1525.44,0
13,0,1,4323,7,32,1,1,1,279.785,0
6,0,1,2518,7,30,2,1,1,147.33,0
14,0,2,3900,28,25,3,1,1,271.2,0
7,0,1,2485,281,15,3,1,1,1224.88,0
16,0,3,9240,140,40,3,1,1,934.36,0
10,0,1,13898,7,41,3,1,1,590.6,0
10,0,2,4640,7,22,3,1,1,216.84,0
9,0,1,6043,7,9,3,1,1,273.44,0
12,0,0,2363,7,14,3,1,2,124.6,0
28,0,4,15265,50,29,3,2,1,819.52,0
